ID_PRODUTO;CODIGO;PRODUTO;CUSTO;VENDA;STATUS
10726;7908324406276;LOCAO HIDRA FRANCIS AMEIXA 200ML;10,16;14,99;Ativo
10727;7908324406375;LOCAO HIDRA FRANCIS CEREJA 200ML;10,09;14,99;Ativo
10575;7891150028456;LOCAO HIDRA VASENOL NUTRICAO 400ML;19,67;28,99;Ativo
5197;7891990000254;LOEWE STEINHAEGER DUBAR 960ML;16,15;24,49;Ativo
303;5265;LOMBO SUINO SALGADO KG;24,42;29,99;Ativo
2056;7898915949155;LONG NECK IMPÉRIO 275ML;6,00;6,00;Ativo
3880;835281000407;LOOK CHOC. 55G;2,05;3,15;Ativo
264;3798;LUA DE MEL KG;10,00;14,99;Ativo
11072;7891344015750;LUBRAX MOTO 4T 20W50;32,90;49,99;Ativo
7704;78944305;LUCKY STRIKE MENTA;11,50;12,50;Ativo
7702;7891028607066;LUCKY STRIKE VERM PETERSSON;7,16;7,75;Ativo
9571;78946330;LUCKY STRIKE WILD MIX;13,00;14,00;Ativo
10639;7891028608070;LUCKY STRIKE WILD MIX;11,54;12,75;Ativo
1628;7891242470040;LUSTRA MÓV. BRY ALFAZEMA 200ML;0,00;2,99;Ativo
7148;7896050503430;LUSTRA MOVEIS PEROBA JASMIN 200ML;4,00;5,99;Ativo
7880;7896050500286;LUSTRA MOVEIS PEROBA LAVANDA 200ML;4,99;6,49;Ativo
10321;7896050500309;LUSTRA MOVEIS PEROBA ROSA 200 ML;4,59;6,99;Ativo
2371;7896098909997;LUSTRA MOVÉIS YPE 200ML;6,25;9,49;Ativo
2092;7896098909980;LUSTRA MÓVEIS YPÊ LAV. 200ML[;6,25;9,49;Ativo
4364;7891035502200;LUSTRA-MOVEIS POLIFLOR LAVANDA 200ML;5,55;9,99;Ativo
4961;7891242470231;LUSTRA-MOVEIS UAU PERFUMES 200ML;5,53;7,99;Ativo
5249;7898946757040;LUVA DE LATEX LARANJA G;3,75;5,99;Ativo
5250;7898946757033;LUVA DE LATEX LARANJA M;3,75;5,99;Ativo
12120;7898941898526;LUVA DE LATEX M;3,75;6,99;Ativo
2910;7896353821125;LUVA LATEX DAANNY G/9;3,54;5,49;Ativo
2909;7896353821118;LUVA LATEX DAANNY M/8;3,19;5,49;Ativo
7347;7898946757026;LUVA LATEX TALGE P;3,75;5,99;Ativo
10490;7897169211889;LUVA SANTA CLARA  CABELEIREIROS PRETA;6,72;9,99;Ativo
12121;7898941898540;LUVA TALGE LATEX AMARELO G;3,75;6,99;Ativo
12119;7898941898502;LUVA TALGE LATEX AMARELO P;3,75;6,99;Ativo
9654;7898941898083;LUVAS PLASTICAS TALGE 100UN;2,10;4,99;Ativo
12157;7891150060241;LUX SAB LIQ BUQUE DE JASMIM 200ML;5,37;7,99;Ativo
10654;7896243106103;LV PLUS LARANJA G;5,90;9,99;Ativo
10653;7896243106097;LV PLUS LARANJA M;5,90;9,99;Ativo
10618;7898132847159;LV ROUPAS EM PO ACE 1,5KG;9,63;14,99;Ativo
10616;7898132847272;LV ROUPAS EM PO ACE 2,2KG;13,92;20,99;Ativo
10617;7898132847142;LV ROUPAS EM PO ACE 800G;4,91;7,49;Ativo
10644;7898942547027;LV ROUPAS EM PO BABY SOFT 1,6KG;8,29;12,99;Ativo
10420;7896075912057;LV ROUPAS LIQ BABY SOFT AZUL 1L;7,39;10,99;Ativo
10419;7896075992714;LV ROUPAS LIQ BABY SOFT TOTAL MAX 1L;7,39;10,99;Ativo
10645;7896056405332;LV ROUPAS LIQUIDO URCA 5L;20,99;31,99;Ativo
10725;7908324403312;LV ROUPAS MINUANO ROXO 800G;6,40;10,49;Ativo
10724;7908324403435;LV ROUPAS MINUANO ROXO EMB ECO 800G;5,80;8,99;Ativo
1474;7896524721018;LV. LOUÇAS SUPREMA NEUTRO 500G;1,49;2,19;Ativo
1611;7891150064652;LV. ROUPAS EM PÓ OMO PUCD 800G;9,50;13,99;Ativo
11025;7896423438918;M&MS  BROWNIE 35G;3,70;4,99;Ativo
2190;7896423469820;M&MS AMENDOIM 45G;3,66;4,99;Ativo
10478;7896423438710;M&MS AMENDOIM 45G;3,66;4,99;Ativo
12315;7896423438765;M&MS CHOCOLATE / AMENDOIM 148G;11,33;15,99;Ativo
10479;7896423438734;M&MS CHOCOLATE AO LEITE 40G;3,66;4,99;Ativo
909;7898390481201;M.DE PIM. C/ CALA. BRAS .150ML;1,35;1,99;Ativo
2059;7896423419283;M.M´S CHOC.LEITE TUBO 30G;3,45;4,99;Ativo
3546;7896071021548;MABEL ROSQUNHA DE COCO 500G;3,81;5,79;Ativo
10353;7896005213971;MIST. DONA BENTA LIMAO 450G;5,01;7,49;Ativo
10354;7896005214015;MIST. DONA BENTA MOUSSE CHOC 450G;6,02;8,99;Ativo
5405;7898080642165;MIST. ITALAC DE CENOURA 400G;3,51;5,49;Ativo
1532;7898080641588;MIST. ITALAC DE CHOCOLATE 400G;3,81;5,49;Ativo
1531;7898080641571;MIST. ITALAC DE COCO 400G;3,80;5,49;Ativo
1530;7898080641601;MIST. ITALAC DE LIMÃO 400G;3,73;5,49;Ativo
800;7898080641618;MIST. ITALAC LARANJA 400G;3,80;5,49;Ativo
801;7898080641779;MIST. ITALAC MILHO 400G;3,73;5,49;Ativo
806;7898234850811;MIST. NITA AIPIM 400G;3,29;4,29;Ativo
2993;7896327511502;MIST. P/ BOLO APTI CENOURA 400G;2,99;4,49;Ativo
2962;7891910030255;MIST. P/ BOLO UNIAO CENOURA 450G;0,00;4,99;Ativo
2961;7891910030224;MIST. P/ BOLO UNIAO LARANJA 450G;3,89;5,49;Ativo
2960;7891910030279;MIST. PARA BOLO UNIAO FUBA 450G;0,00;2,99;Ativo
3695;7896327501251;MIST.APTI ABACAXI 400G;2,99;4,49;Ativo
5125;7898331012532;MIST.BOLO FLEISCHMAN LIMÃO 390G;5,51;7,99;Ativo
5127;7898331012761;MIST.BOLO FLEISCHMANN CHOCOMOUSSE 400G;6,99;10,49;Ativo
5126;7898331012556;MIST.BOLO FLEISCHMANN COCO 390G;5,00;7,49;Ativo
3694;7896005280935;MIST.DONA BENTA AIPIM 450G;4,90;7,49;Ativo
172;2225;MIST.DONA BENTA COCO 450G;0,00;0,00;Ativo
2667;7896005272046;MIST.DONA BENTA COCO 450G;4,88;7,49;Ativo
1842;7891030300306;MIST.LACTEA MOCOCA 200G;0,05;1,99;Ativo
2498;7896005220153;MIST.P/ BOLO D.B BRIGAD 400G;5,13;7,49;Ativo
2666;7891910030200;MIST.UNIÃO CHOCOLATE 400G;2,99;2,99;Ativo
8148;7897309408575;MIST/P BOLO FLEISCHMANN S/CHOCOLATE 390G;7,72;10,99;Ativo
8213;7891048061695;MISTURA BOLO DR OETKER CHO 400G;5,76;8,49;Ativo
9821;7898331012969;MISTURA BOLO FLEISCHMANN BROWNIE 400G;6,99;10,49;Ativo
9826;7898236720105;MISTURA BOLO MONOPOL CHOCOLATE 400G;3,99;5,99;Ativo
8098;7896005210963;MISTURA DONA BENTA BROWNIE 450G;6,28;8,99;Ativo
1597;7891030300207;MISTURA LÁCTEA MOCOCA 395G;2,79;4,49;Ativo
4648;7896434920778;MISTURA LACTEA TRIANGULO 395G;3,49;4,99;Ativo
5398;7896067003442;MISTURA P/ VINAGRETE 15G;2,58;3,99;Ativo
10840;7898236720174;MISTURA P/BOLO TOK MILHO 400G;3,09;4,49;Ativo
9878;7898473366074;MIX ACAI COM NINHO 65G;3,95;6,00;Ativo
5556;7899943704976;MIX DE CASTANHA AMIGOS/BEM 50G;4,76;6,99;Ativo
6977;7891515551551;MIX DE VEGETAIS CONG.SEARA 300G;4,00;6,49;Ativo
5050;7898142865143;MIX TORTUGUITAS  #VIBES 134.5G;6,55;9,49;Ativo
220;2709;MIXIRICA MORGOT KG;7,00;10,99;Ativo
5262;7896423406054;MMS AMENDOIM 148G;10,88;15,49;Ativo
3285;7896423406108;MMS AMENDOIM 80G;3,00;4,49;Ativo
5261;7896423405743;MMS CHOCOLATE 148G;10,77;15,49;Ativo
3284;7896423406078;MMS CHOCOLATE 80G;3,00;4,49;Ativo
3286;7896423401066;MMS CRISPI 80G;3,66;4,99;Ativo
8319;7896423442564;MMS PIPOCA 35G;3,34;4,99;Ativo
8809;7896423447170;MMS POUCH CHOC NATAL 148G;9,22;12,99;Ativo
2001;7891000155905;MOÇA BEIJINHO 365G;8,99;9,99;Ativo
2003;7891000155806;MOÇA BRIGADEIRO 385G;10,00;14,99;Ativo
2002;7891000156209;MOÇA CHOCOLATE 380G;10,00;14,99;Ativo
12266;7891000339350;MOCA DOCE DE LEITE 1,01KG;34,90;47,99;Ativo
8796;7897350511408;MOCOTO ALGAGEL 50G;0,91;1,49;Ativo
544;9043;MOCOTO BOVINO KG;7,90;11,99;Ativo
10868;9787;MOCOTO CRUZEIRO DO SUL KG;8,50;14,99;Ativo
9899;7895879010501;MOEDA DE CHOCOLATE 5G;0,50;1,00;Ativo
573;9117;MOELA FGO;8,40;11,99;Ativo
759;7896589103057;MOIRANZA VINHO TIN. SECO 750ML;7,14;10,99;Ativo
923;7896054908187;MOL. DE PIM. CREM. DAJUDA 88ML;1,35;1,99;Ativo
889;7898390481188;MOL. DE PIM. CUMA. BRAS. 150ML;1,35;1,99;Ativo
888;7898390481195;MOL. DE PIM. MALG. BRAS. 150ML;1,35;1,99;Ativo
887;7896054900013;MOL. DE PIM. TRAD DAJUDA 150ML;1,35;1,99;Ativo
1538;7896025802490;MOL. DE TOM. CEPÊRA TRAD. 340G;0,99;1,49;Ativo
982;7896102509410;MOL. DE TOM. QUERO TRAD. 340G;1,15;1,49;Ativo
1481;7898902299263;MOL. DE TOM. TRAD. STE DR 340G;0,95;1,49;Ativo
1389;7896292303003;MOL. PREDILECTA TRAD. 340G;0,90;1,29;Ativo
981;7896292304215;MOL. PREDLECTA ERV. FINAS 340G;0,00;1,49;Ativo
892;7896054905032;MOL. SHOYU PREM. MITSUWA 900ML;3,49;4,99;Ativo
890;7896054907128;MOL. SHOYU TRAD. MITSUWA 150ML;1,79;2,49;Ativo
891;7896054905094;MOL. SHOYU TRAD. MITSUWA 900ML;3,49;4,99;Ativo
1014;7896042065274;MOLDE P/ PALETAS PLASÚTIL;0,00;4,99;Ativo
7680;7896292309555;MOLHO 3 QUEIJOS PREDILECTA 240G;6,20;8,69;Ativo
9797;7896455003528;MOLHO AMERICAN BURGER 370G;10,80;15,49;Ativo
5477;7896056105140;MOLHO ARRIF.DE GERGILIN 150ML;4,60;6,89;Ativo
5478;7896056104280;MOLHO ARRIF.PIMENTA ARABE 150ML;2,25;3,49;Ativo
896;7898946867534;MOLHO BAEBECUE DUSUL 200G;1,35;1,99;Ativo
1878;7896025803114;MOLHO BARBEC CEPERA 400G;8,39;12,49;Ativo
5560;7896056104563;MOLHO BARBECUE ARRIFANA 200G;3,69;5,49;Ativo
7751;7896056105263;MOLHO BARBECUE ARRIFANA 400G;4,79;7,99;Ativo
10626;7896025805811;MOLHO BARBECUE CEPERA 210G;5,95;8,79;Ativo
8234;7898701760490;MOLHO BARBECUE CHEF CLAY 389G;5,69;7,99;Ativo
12159;7891150105591;MOLHO BARBECUE HELLMANNS  380G;15,91;22,99;Ativo
10991;7891150105607;MOLHO BARBECUE HELLMANNS 280G;13,13;18,99;Ativo
2357;7891031409459;MOLHO BARBECUE HEMMER5 330G;5,75;7,99;Ativo
8828;7896292310599;MOLHO BARBECUE PREDILECTA 400G;4,93;6,99;Ativo
8672;7896102503432;MOLHO BARBECUE QUERO 210G;4,72;6,99;Ativo
3949;7898930142203;MOLHO BBQ HOPS 200G;5,99;8,49;Ativo
9536;7898416520488;MOLHO BILLY JACK JALAPENO 200G;7,20;8,99;Ativo
7826;7897517206727;MOLHO BRANCO FUGINI 250G;4,05;3,99;Ativo
8829;7896292309517;MOLHO BRANCO PREDILECTA 240G;4,03;5,99;Ativo
1966;7896048282330;MOLHO CASTELO CAS. P/SAL 236ML;3,59;5,99;Ativo
1967;7896048282309;MOLHO CASTELO ITA. P/SAL 236ML;5,90;8,49;Ativo
1650;7896048282354;MOLHO CASTELO LIMAO 236ML;5,90;8,49;Ativo
4395;7896048284747;MOLHO CASTELO MOSTARDA E MEL 236ML;3,75;5,49;Ativo
5626;7898416524479;MOLHO CREMOSO 3EM1 KI SABOR 200G;4,79;6,99;Ativo
4381;7896025801196;MOLHO DE ALHO CEPERA 150ML;0,00;3,99;Ativo
9324;7896067001400;MOLHO DE ALHO CORDEIRO 150ML;4,19;5,99;Ativo
10861;7896007811311;MOLHO DE ALHO KENKO 150 ML;3,03;4,99;Ativo
2978;7891095155590;MOLHO DE ALHO KITANO 150ML;0,00;2,49;Ativo
920;7898286191191;MOLHO DE ALHO MARATÁ 150ML;1,99;2,99;Ativo
9325;7896067001424;MOLHO DE IMENTA CORDEIRO 150ML;3,67;5,29;Ativo
4108;7898286190934;MOLHO DE LIMÃO GOTA 150ML;2,49;3,99;Ativo
2522;7896056100084;MOLHO DE PIM ARRIFANA 150ML;1,19;1,99;Ativo
2523;7896025800052;MOLHO DE PIM. CEPÊRA 150ML;2,09;2,99;Ativo
4038;7898286191320;MOLHO DE PIM.VERDE GOTA 150ML;2,19;3,49;Ativo
4378;7896181501671;MOLHO DE PIMENTA ASTECA 200ML;3,65;5,49;Ativo
4379;7896056100169;MOLHO DE PIMENTA CALABRESA 150ML;2,74;3,99;Ativo
6299;7891031403211;MOLHO DE PIMENTA HEMMER 150ML;3,43;4,99;Ativo
6176;7896007811304;MOLHO DE PIMENTA KENKO 150ML;2,65;3,99;Ativo
2979;7891095150137;MOLHO DE PIMENTA KITANO 150ML;0,00;2,49;Ativo
5950;7896102509021;MOLHO DE PIMENTA QUERO 150G;3,65;5,49;Ativo
8520;7896025804081;MOLHO DE PIMENTA SWEET CHILLI 270ML;0,00;8,99;Ativo
4380;7896056100404;MOLHO DE PIMENTA VERDE 150ML;0,00;3,49;Ativo
2365;7896036095003;MOLHO DE TOM. TARANTELLA 340G;1,03;1,49;Ativo
4562;7891300085629;MOLHO DE TOM.SALSARETTI AZEITONAS 340G;2,10;3,99;Ativo
4079;7898930142197;MOLHO DE TOM.TRAD.STELLA DORO 340G;1,05;1,59;Ativo
6457;7899659901096;MOLHO DE TOMATE BONARE TRADICIONAL 300G;1,09;1,59;Ativo
4660;7898905153630;MOLHO DE TOMATE BONARE TRADICIONAL 340G;0,99;1,49;Ativo
7304;7896102501971;MOLHO DE TOMATE ERVAS QUERO 300G;2,09;2,99;Ativo
6399;7898930142180;MOLHO DE TOMATE ETTI 300G;1,40;1,99;Ativo
1678;7897517206086;MOLHO DE TOMATE FUGINI 300G;1,30;2,49;Ativo
9272;7896102503814;MOLHO DE TOMATE HEINZ 240G;2,08;2,99;Ativo
5053;7896102000108;MOLHO DE TOMATE HEINZ TRAD 250G;1,89;2,69;Ativo
6231;7896102501896;MOLHO DE TOMATE HEINZ TRAD 300G;2,19;3,49;Ativo
2662;7896102593051;MOLHO DE TOMATE HEINZ TRAD.340G;1,85;2,59;Ativo
9013;7896102502145;MOLHO DE TOMATE HEMMER TRAD 300G;1,89;2,69;Ativo
7354;7899659900938;MOLHO DE TOMATE PALADORI 300G;0,99;1,39;Ativo
3856;7896036098974;MOLHO DE TOMATE POMAROLA 320G;1,49;1,99;Ativo
5097;7896025805149;MOLHO DE TOMATE POMAROLA TRAD.300G;2,09;3,69;Ativo
9653;7896036098981;MOLHO DE TOMATE POMODORO 300G;0,96;1,49;Ativo
3966;7896292333000;MOLHO DE TOMATE PREDILECTA 300G;1,19;2,19;Ativo
9225;7896102503661;MOLHO DE TOMATE QUERO 240G;1,36;2,49;Ativo
6731;7896102501889;MOLHO DE TOMATE QUERO MANJERICAO 300G;1,79;3,49;Ativo
5143;7896102501933;MOLHO DE TOMATE QUERO PIZZA 300G;1,79;3,49;Ativo
4348;7896102501872;MOLHO DE TOMATE QUERO TRAD.300G;1,61;2,39;Ativo
5096;7898930142654;MOLHO DE TOMATE SALSARETTI TRAD.300G;1,51;2,79;Ativo
4003;7896036099544;MOLHO DE TOMATE TARANTELLA TRAD. 300G;1,31;2,19;Ativo
5309;7898045701111;MOLHO DE TOMATE VAL 300G;1,09;1,59;Ativo
919;7898286190316;MOLHO GOTA PICAN. MARATÁ 150ML;2,49;3,79;Ativo
8984;7891150099388;MOLHO HELLMANNS 3EM1 360G;8,23;11,99;Ativo
5558;7891150027824;MOLHO HELLMANNS 3EM1 370G;8,23;12,99;Ativo
7824;7896056100176;MOLHO INGLES ARRIFANA 150ML;2,39;3,49;Ativo
893;7896054906657;MOLHO INGLÊS DAJUDA 900ML;3,49;4,99;Ativo
9836;7896007811403;MOLHO INGLES KENKO 150ML;2,65;3,99;Ativo
922;7898286190323;MOLHO INGLÊS MARATÁ 150ML;2,19;3,49;Ativo
10800;7896007800759;molho kenko ervas finas 240g;0,00;7,49;Ativo
12214;7896007800780;MOLHO KENKO P/ SALADA PARMESAO 236ML;4,75;6,99;Ativo
7828;7897517206765;MOLHO MADEIRA FUGINI 290G;6,49;8,99;Ativo
8830;7896292334298;MOLHO MADEIRA PREDILECTA 300G;3,25;4,69;Ativo
8235;7898701760483;MOLHO MOSTARDA CHEF CLAY 389G;5,99;8,49;Ativo
6799;7898937864900;MOLHO NILLY&JACK CHEDDAR 200G;5,08;8,99;Ativo
6798;7898937864078;MOLHO NILLY&JACK ORIGINAL 200G;5,08;8,99;Ativo
10326;7896007800742;MOLHO P/SALADA KENKO CAESAR 236ML;4,75;6,99;Ativo
10860;7896007800728;MOLHO P/SALADA KENKO IOGURTE;3,95;5,99;Ativo
12308;7896007811298;MOLHO PIM KENKO EX.PICANTE 250ML;2,88;4,49;Ativo
12307;7896067003220;MOLHO PIMENTA EX.FORTE CORDEIRO 60ML;6,20;9,99;Ativo
4209;7896102500677;MOLHO QUERO 3 EM 1 200G;3,89;5,49;Ativo
9440;7896102503739;MOLHO QUERO BOLONHESA 240G;1,49;2,99;Ativo
5229;7896102501919;MOLHO QUERO BOLONHESA 300G;2,34;3,49;Ativo
3548;7896102502299;MOLHO QUERO BOLONHESA 340G;1,91;2,89;Ativo
3377;7896102586060;MOLHO QUERO ERVAS FINAS 340G;1,45;2,49;Ativo
9439;7896102503685;MOLHO QUERO MANJERICAO 240G;1,49;2,99;Ativo
3665;7896102507171;MOLHO QUERO MANJERICÃO 340G;1,45;2,49;Ativo
3378;7896102502671;MOLHO QUERO MARGUERIDA 340G;1,50;2,25;Ativo
5230;7896102501940;MOLHO QUERO PARMEGIANA 300G;1,79;3,49;Ativo
3666;7896102502688;MOLHO QUERO PARMEGIANA 340G;1,45;2,49;Ativo
9438;7896102503692;MOLHO QUERO PIZZA 240G;1,49;2,99;Ativo
4208;7896102507188;MOLHO QUERO S.PIZZA 340G;1,45;2,49;Ativo
1649;7896048283139;MOLHO ROSE CASTELO 236 ML;5,90;8,49;Ativo
9657;7896007800797;MOLHO SALADA KENKO S/ITALIANO 236ML;3,96;5,99;Ativo
9655;7896007800735;MOLHO SALADA KENKO S/LIMAO 236ML;3,93;5,99;Ativo
9656;7896007800773;MOLHO SALADA KENKO S/MOSTARDA E MEL 236ML;3,93;5,99;Ativo
9658;7896007800766;MOLHO SALADA KENKO S/ROSE 236ML;4,16;5,99;Ativo
4054;7896036093467;MOLHO SALADA LISA LIMÃO 234ML;5,00;6,99;Ativo
4055;7896036098813;MOLHO SALADA LISA VINAGRETE 234ML;5,00;6,99;Ativo
614;7891300908676;MOLHO SALSARETTI TRAD 340G;1,35;1,99;Ativo
7825;7891132008391;MOLHO SHOYU AJI TRAD 150ML;2,91;4,49;Ativo
8865;7896025800250;MOLHO SHOYU CEPERA 150ML;4,39;6,49;Ativo
921;7898286190354;MOLHO SHOYU MARATÁ 150ML;2,05;2,99;Ativo
908;7898390481218;MOLHO SHOYU TEMP. BRAS. 150ML;1,35;1,99;Ativo
4412;7896056101234;MOLHO SHOYU TRAD ARRIFANA 150ML;2,69;3,99;Ativo
7586;7896007811007;MOLHO SHOYU TRAD SAKURA 150ML;2,89;4,49;Ativo
5291;7891132008421;MOLHO SHOYUSATIS SUAVE 150ML;2,92;4,49;Ativo
7420;7898416520471;MOLHO TASTY BILLY&JACK 200G;5,08;8,99;Ativo
4392;7896292306677;MOLHO TOMATE MANJERONA SACCIALI 300G;2,44;3,49;Ativo
10273;7898556015257;MOLHO TOMATE PALISTINHA 300G;0,95;1,49;Ativo
5518;7896102501988;MOLHO TOMATE QUERO HOT DOG 300G;2,09;3,49;Ativo
4393;7896292306646;MOLHO TOMATE TRAD SACCIALI 300G;1,79;2,99;Ativo
6826;7898937864023;MOLHO VERDE BILLY&JACK 200G;5,08;7,99;Ativo
7827;7896292309005;MOLHO XADREZ PREDILECTA 300G;3,89;5,47;Ativo
1881;7898286190361;MOLHO.ALHO GOTA 150ML;2,49;3,99;Ativo
6180;7898016920985;MOLHO/PIMENTA CALABRESA IMPERADOR 145G;3,43;5,49;Ativo
10316;7896235354208;MONANGE DES ANTI ESPORTE AERO 12X90G;6,39;10,49;Ativo
8531;7898938890106;MONSTER ENERGY PEADHY KEEN 473ML;8,30;10,99;Ativo
10204;7898938890144;MONSTER JUIC RIO PUNCH LT 473ML FL CP 06;7,93;10,99;Ativo
10202;7898938890137;MONSTER ULTR FIESTA MANGO LT473 FL CP 06;7,49;10,99;Ativo
12165;7898770420035;MONSTER ULTRA STRAWBERRY 473ML;8,30;10,99;Ativo
7186;7897750792476;MOP GIRATORIO ALKIN;29,90;44,99;Ativo
8690;7897753600556;MOP SPRAY FIT FLASHLIMP;29,90;59,99;Ativo
9830;7896519251797;MORANGO CONG SANTA CATARINA 1.02KG;17,20;24,99;Ativo
140;1946;MORANGO UN;8,75;9,49;Ativo
677;7896066729091;MORANGUETE 13G;0,49;0,75;Ativo
6842;7896066766560;MORANGUETE BEL 25G;0,96;1,49;Ativo
8921;7891164007195;MORT AURORA DEFUMADA 180G;5,18;7,49;Ativo
12;7891515356736;MORT.OURO PERDIGÃO KG;18,89;33,99;Ativo
167;2173;MORT.PAULECEIA KG;7,99;14,99;Ativo
5199;7891164006846;MORTADELA AURORA 400G;5,66;7,99;Ativo
9280;4789116400718;MORTADELA AURORA TIPO BOLOGNA 180G;4,21;5,99;Ativo
6;7891164005245;MORTADELA AURORA TRAD 1KG;9,67;15,99;Ativo
5200;7898908236941;MORTADELA CHULETÃO 400G;3,15;4,49;Ativo
350;4789116400589;MORTADELA DEFUMADA AURORA KG;9,79;24,99;Ativo
5;3;MORTADELA MARBA;8,90;19,99;Ativo
341;6162;MORTADELA MARBA ITALIANA KG;2,99;4,99;Ativo
149;1977;MORTADELA PAULICÉIA KG;7,20;12,99;Ativo
5577;7891515430153;MORTADELA PERDIGAO 400G;4,74;4,99;Ativo
278;7894904009640;MORTADELA SEARA;10,50;17,99;Ativo
219;7894904005550;MORTADELA SEARA DEFUMADA  KG;12,50;29,99;Ativo
487;8184;MORTADELA TRAD AURORA KG;8,67;15,99;Ativo
2343;7891035618369;MORTEIN MULTI INSETICIDA 400ML;8,05;11,49;Ativo
1060;7896292322479;MOST. AMARELA PREDILECTA 180G;3,75;5,49;Ativo
6168;7896332722832;MOSTARDA ACCERT 180G;2,33;3,49;Ativo
6169;7896332725079;MOSTARDA ACCERT 900G;5,38;7,49;Ativo
2317;7896025801387;MOSTARDA AMARELA CEPERA 370G;6,22;8,99;Ativo
10376;7891150105706;MOSTARDA AMARELA HELLMANNS 250G;8,90;12,99;Ativo
6297;7891031405017;MOSTARDA AMARELA HEMMER 200G;6,78;9,49;Ativo
9798;7891700013208;MOSTARDA ARISCO 200G;5,99;8,49;Ativo
8862;7896056100114;MOSTARDA ARRIFANA 200G;4,79;6,99;Ativo
10625;7896025802308;MOSTARDA CEPERA 200G;4,64;6,79;Ativo
12325;7896025803718;MOSTARDA COM MEL CEPÊRA  400G;13,88;19,99;Ativo
5341;7898930142425;MOSTARDA ERVAS HOPS 200G;5,99;8,49;Ativo
4107;7891300909819;MOSTARDA ETTI 190G;4,19;5,99;Ativo
8214;7896102503715;MOSTARDA HEINZ 255G;12,48;18,99;Ativo
4750;7891150027794;MOSTARDA HELLMANNS 170G;7,23;10,49;Ativo
10073;7896007870875;MOSTARDA KENKO 200G;4,39;6,49;Ativo
8925;7896220201180;MOSTARDA KONSUMO 180G;2,12;2,99;Ativo
7527;7898372018081;MOSTARDA KONSUMO 380G;2,99;4,49;Ativo
4691;7898930142401;MOSTARDA LUPULADA 200G;5,00;6,49;Ativo
281;4445;MOSTARDA MACO;2,00;3,49;Ativo
6060;7897517207595;MOSTARDA ORI. FUGINI 180G;2,65;3,99;Ativo
2335;7897517207410;MOSTARDA ORIGINAL FUGINI 190G;3,02;4,59;Ativo
3096;7896102509144;MOSTARDA QUERO 190G;4,57;6,99;Ativo
8866;7908529700254;MOSTARDA SALSARETTI 350G;8,69;12,49;Ativo
767;7891000012109;MUCILON ARROZ 230G;4,75;6,99;Ativo
768;7891000011287;MUCILON ARROZ 400G;6,67;9,99;Ativo
3607;7891000035610;MUCILON ARROZ E AVEIA 230G;4,75;6,99;Ativo
4698;7891000357026;MUCILON ARROZ E AVEIA 360G;8,48;12,49;Ativo
1813;7891000040898;MUCILON ARROZ E AVEIA 400G;6,93;9,99;Ativo
5111;7891000319543;MUCILON ARROZ E AVEIA INTEGRAL 180G;5,00;6,99;Ativo
4908;7894650013861;ODORIZANTE GLADE LAVANDA 360ML;10,94;17,99;Ativo
10657;7891048046654;OETKER GELATINA DIET MOR 12 G;3,23;4,49;Ativo
2345;7894650079423;OFF! FAMILY 100ML;10,23;12,99;Ativo
2344;7894650088807;OFF! KIDS 117ML;11,23;15,99;Ativo
2032;7896760901700;OL.COMPOSTO FAISÃO 500ML;7,49;10,49;Ativo
2686;7896036096444;OL.COMPOSTO MARIA 500ML;7,50;10,89;Ativo
2685;7896036098325;OL.COMPOSTO OLIVIA TRAD.500ML;11,39;16,49;Ativo
5815;7896235354017;OLEO BANHO PAIXAO INSPIRADORA 100ML;9,94;14,99;Ativo
1894;7898247780266;ÓLEO CANOLA VITALIV 900ML;9,15;10,99;Ativo
4050;7896096041651;ÓLEO COMP. CARMELITA 500ML;10,30;14,79;Ativo
8242;7898711980178;OLEO COMPOSTO BEIRA ALTA 500ML;9,90;13,99;Ativo
6834;7908435500665;OLEO COMPOSTO FAISAO PET 500ML;9,74;14,99;Ativo
5452;7896036096451;ÓLEO COMPOSTO MARIA CEBOLA E ALHO 500ML;0,00;15,99;Ativo
7317;7896235354048;OLEO CORP BAUNILHA PAIXAO 100ML;8,34;11,99;Ativo
7315;7896235354031;OLEO CORP FRAMBOESA PAIXAO 100ML;10,79;14,99;Ativo
5379;7896246310897;OLEO CORPORAL AMENDOAS C/ COLAGENO UP 100ML;7,00;9,99;Ativo
6661;7898919411917;OLEO CORPORAL AVELA PAIXAO 100ML;9,94;14,99;Ativo
5921;78907874;OLEO CORPORAL PAIXAO INSPIRADORA 200ML;13,97;19,99;Ativo
5587;7896235354024;OLÉO CORPORAL PAIXAO IRRESISTIVEL 100ML;8,34;11,99;Ativo
6346;78914940;OLEO CORPORAL PAIXAO IRRESISTIVEL 200ML;14,28;19,99;Ativo
5586;7898919411931;OLÉO CORPORAL PAIXAO TENTADORA 100ML;10,79;14,99;Ativo
6347;78922693;OLEO CORPORAL PAIXAO TENTADORA 200ML;13,97;19,99;Ativo
4417;7891107111927;ÓLEO DE CANOLA SALADA 900ML;14,00;17,69;Ativo
3274;7891080150449;ÓLEO DE CANOLA SOYA 900ML;10,99;14,49;Ativo
8943;7898904099892;OLEO DE COCO 200ML;17,84;24,99;Ativo
8416;7898905356246;OLEO DE COCO COPRA 15ML;1,92;2,99;Ativo
